season,md,home_team,away_team,home_goals,away_goals
1974/1975 Nord,36,DJK Gütersloh,VfL Wolfsburg,3,1
1974/1975 Nord,36,FC St. Pauli,VfL Osnabrück,2,1
1974/1975 Nord,36,1. SC Göttingen 05,Hannover 96,0,2
1974/1975 Nord,36,Arminia Bielefeld,Fortuna Cologne,3,2
1974/1975 Nord,36,Schwarz-Weiss Essen,Rot-Weiß Oberhausen,1,1
1974/1975 Nord,36,FC Bayer 05 Uerdingen,Alemannia Aachen,1,1
1974/1975 Nord,37,Fortuna Cologne,Hannover 96,1,0
1974/1975 Nord,37,SG Wattenscheid 09,1. SC Göttingen 05,2,1
1974/1975 Nord,37,Borussia Dortmund,FC Bayer 05 Uerdingen,1,1
1974/1975 Nord,37,SpVgg Erkenschwick,DJK Gütersloh,2,2
1974/1975 Nord,37,VfL Osnabrück,Olympia Wilhelmshaven,5,2
1974/1975 Nord,37,Alemannia Aachen,Wacker 04 Berlin,1,3
1974/1975 Nord,37,Rot-Weiß Oberhausen,1. FC Mülheim,0,0
1974/1975 Nord,37,HSV Barmbek-Uhlenhorst,Arminia Bielefeld,0,2
1974/1975 Nord,37,SC Preußen Münster,Schwarz-Weiss Essen,4,2
1974/1975 Nord,37,VfL Wolfsburg,FC St. Pauli,2,3
1974/1975 Nord,38,Schwarz-Weiss Essen,VfL Osnabrück,4,1
1974/1975 Nord,38,DJK Gütersloh,SG Wattenscheid 09,0,1
1974/1975 Nord,38,Wacker 04 Berlin,Borussia Dortmund,3,1
1974/1975 Nord,38,Arminia Bielefeld,Alemannia Aachen,2,0
1974/1975 Nord,38,FC St. Pauli,SpVgg Erkenschwick,2,0
1974/1975 Nord,38,Hannover 96,HSV Barmbek-Uhlenhorst,5,2
1974/1975 Nord,38,FC Bayer 05 Uerdingen,Rot-Weiß Oberhausen,0,0
1974/1975 Nord,38,1. FC Mülheim,SC Preußen Münster,2,3
1974/1975 Nord,38,1. SC Göttingen 05,Fortuna Cologne,1,0
1974/1975 Nord,38,Olympia Wilhelmshaven,VfL Wolfsburg,2,1
1974/1975 Süd,1,FC Homburg-Saar,Karlsruher SC,2,3
1974/1975 Süd,1,1. FSV Mainz 05,FC Bayern Hof,2,0
1974/1975 Süd,1,VfR Mannheim,Borussia Neunkirchen,1,3
1974/1975 Süd,1,SpVgg Fürth,FK Pirmasens,1,1
1974/1975 Süd,1,SpVgg Bayreuth,SV Röchling Völklingen,1,2
1974/1975 Süd,1,VfR Heilbronn,1. FC Schweinfurt 05,5,1
1974/1975 Süd,1,Stuttgarter Kickers,CHIO Waldhof 07,1,1
1974/1975 Süd,1,FC Augsburg,1. FC Nürnberg,2,0
1974/1975 Süd,1,1. FC Saarbrücken,SV Darmstadt 98,1,0
1974/1975 Süd,1,VfR Wormatia 08 Worms,TSV 1860 Munich,1,0
1974/1975 Süd,2,SV Röchling Völklingen,VfR Mannheim,5,1
1974/1975 Süd,2,CHIO Waldhof 07,VfR Heilbronn,1,0
1974/1975 Süd,2,1. FC Nürnberg,1. FSV Mainz 05,3,0
1974/1975 Süd,2,FC Bayern Hof,1. FC Saarbrücken,1,1
1974/1975 Süd,2,Karlsruher SC,VfR Wormatia 08 Worms,2,0
1974/1975 Süd,2,Borussia Neunkirchen,SpVgg Fürth,0,1
1974/1975 Süd,2,SV Darmstadt 98,Stuttgarter Kickers,2,0
1974/1975 Süd,2,FK Pirmasens,SpVgg Bayreuth,2,1
1974/1975 Süd,2,TSV 1860 Munich,FC Augsburg,1,1
1974/1975 Süd,2,1. FC Schweinfurt 05,FC Homburg-Saar,2,0
1974/1975 Süd,3,VfR Heilbronn,SV Darmstadt 98,1,1
1974/1975 Süd,3,FC Homburg-Saar,1. FC Nürnberg,2,1
1974/1975 Süd,3,VfR Mannheim,TSV 1860 Munich,2,1
1974/1975 Süd,3,1. FSV Mainz 05,CHIO Waldhof 07,1,1
1974/1975 Süd,3,SpVgg Bayreuth,Karlsruher SC,1,1
1974/1975 Süd,3,FC Augsburg,Borussia Neunkirchen,3,1
1974/1975 Süd,3,Stuttgarter Kickers,FC Bayern Hof,1,4
1974/1975 Süd,3,1. FC Saarbrücken,1. FC Schweinfurt 05,0,0
1974/1975 Süd,3,SpVgg Fürth,SV Röchling Völklingen,1,1
1974/1975 Süd,3,VfR Wormatia 08 Worms,FK Pirmasens,0,2
1974/1975 Süd,4,1. FC Nürnberg,VfR Wormatia 08 Worms,3,0
1974/1975 Süd,4,Karlsruher SC,1. FC Saarbrücken,2,1
1974/1975 Süd,4,SV Darmstadt 98,VfR Mannheim,3,0
1974/1975 Süd,4,FC Bayern Hof,VfR Heilbronn,0,1
1974/1975 Süd,4,FK Pirmasens,FC Homburg-Saar,4,2
1974/1975 Süd,4,CHIO Waldhof 07,SpVgg Fürth,2,0
1974/1975 Süd,4,1. FC Schweinfurt 05,FC Augsburg,4,2
1974/1975 Süd,4,SV Röchling Völklingen,Stuttgarter Kickers,2,1
1974/1975 Süd,4,TSV 1860 Munich,1. FSV Mainz 05,1,3
1974/1975 Süd,4,Borussia Neunkirchen,SpVgg Bayreuth,1,0
1974/1975 Süd,5,SpVgg Fürth,SV Darmstadt 98,1,3
1974/1975 Süd,5,VfR Mannheim,FC Bayern Hof,2,2
1974/1975 Süd,5,VfR Heilbronn,SV Röchling Völklingen,1,0
1974/1975 Süd,5,1. FSV Mainz 05,Karlsruher SC,0,1
1974/1975 Süd,5,FC Homburg-Saar,TSV 1860 Munich,2,0
1974/1975 Süd,5,VfR Wormatia 08 Worms,1. FC Schweinfurt 05,1,1
1974/1975 Süd,5,SpVgg Bayreuth,1. FC Nürnberg,3,1
1974/1975 Süd,5,Stuttgarter Kickers,Borussia Neunkirchen,2,1
1974/1975 Süd,5,1. FC Saarbrücken,FK Pirmasens,6,0
1974/1975 Süd,5,FC Augsburg,CHIO Waldhof 07,2,1
1974/1975 Süd,6,FC Bayern Hof,VfR Wormatia 08 Worms,4,0
1974/1975 Süd,6,1. FC Nürnberg,Stuttgarter Kickers,2,1
1974/1975 Süd,6,FK Pirmasens,FC Augsburg,2,1
1974/1975 Süd,6,Karlsruher SC,SpVgg Fürth,1,0
1974/1975 Süd,6,Borussia Neunkirchen,1. FC Saarbrücken,0,3
1974/1975 Süd,6,SV Darmstadt 98,FC Homburg-Saar,4,1
1974/1975 Süd,6,CHIO Waldhof 07,SpVgg Bayreuth,2,1
1974/1975 Süd,6,SV Röchling Völklingen,1. FSV Mainz 05,1,1
1974/1975 Süd,6,TSV 1860 Munich,VfR Heilbronn,1,0
1974/1975 Süd,6,1. FC Schweinfurt 05,VfR Mannheim,4,1
1974/1975 Süd,7,1. FSV Mainz 05,Borussia Neunkirchen,3,0
1974/1975 Süd,7,VfR Wormatia 08 Worms,CHIO Waldhof 07,0,1
1974/1975 Süd,7,1. FC Saarbrücken,TSV 1860 Munich,1,0
1974/1975 Süd,7,VfR Mannheim,Karlsruher SC,1,4
1974/1975 Süd,7,FC Homburg-Saar,FC Bayern Hof,0,2
1974/1975 Süd,7,Stuttgarter Kickers,FK Pirmasens,0,2
1974/1975 Süd,7,SpVgg Bayreuth,SV Darmstadt 98,0,0
1974/1975 Süd,7,VfR Heilbronn,1. FC Nürnberg,0,3
1974/1975 Süd,7,FC Augsburg,SV Röchling Völklingen,1,0
1974/1975 Süd,7,SpVgg Fürth,1. FC Schweinfurt 05,0,1
1974/1975 Süd,8,SV Röchling Völklingen,1. FC Saarbrücken,2,5
1974/1975 Süd,8,FK Pirmasens,1. FSV Mainz 05,2,1
1974/1975 Süd,8,CHIO Waldhof 07,VfR Mannheim,2,0
1974/1975 Süd,8,Karlsruher SC,VfR Heilbronn,5,1
1974/1975 Süd,8,TSV 1860 Munich,Stuttgarter Kickers,4,1
1974/1975 Süd,8,1. FC Nürnberg,SpVgg Fürth,2,0
1974/1975 Süd,8,FC Bayern Hof,FC Augsburg,1,3
1974/1975 Süd,8,SV Darmstadt 98,VfR Wormatia 08 Worms,1,1
1974/1975 Süd,8,1. FC Schweinfurt 05,SpVgg Bayreuth,1,1
1974/1975 Süd,8,Borussia Neunkirchen,FC Homburg-Saar,2,0
1974/1975 Süd,9,VfR Heilbronn,FK Pirmasens,2,2
1974/1975 Süd,9,1. FSV Mainz 05,1. FC Schweinfurt 05,1,2
1974/1975 Süd,9,FC Homburg-Saar,SV Röchling Völklingen,2,2
1974/1975 Süd,9,1. FC Saarbrücken,CHIO Waldhof 07,2,0
1974/1975 Süd,9,FC Augsburg,SV Darmstadt 98,2,1
1974/1975 Süd,9,Stuttgarter Kickers,Karlsruher SC,1,1
1974/1975 Süd,9,VfR Mannheim,1. FC Nürnberg,3,1
1974/1975 Süd,9,SpVgg Fürth,TSV 1860 Munich,0,1
1974/1975 Süd,9,VfR Wormatia 08 Worms,Borussia Neunkirchen,3,1
1974/1975 Süd,9,SpVgg Bayreuth,FC Bayern Hof,1,0
1974/1975 Süd,10,1. FC Nürnberg,1. FC Saarbrücken,2,1
1974/1975 Süd,10,FK Pirmasens,VfR Mannheim,1,1
1974/1975 Süd,10,Borussia Neunkirchen,VfR Heilbronn,2,1
1974/1975 Süd,10,TSV 1860 Munich,SpVgg Bayreuth,2,0
1974/1975 Süd,10,FC Bayern Hof,SpVgg Fürth,1,1
1974/1975 Süd,10,CHIO Waldhof 07,FC Homburg-Saar,4,0
1974/1975 Süd,10,FC Augsburg,Karlsruher SC,1,1
1974/1975 Süd,10,Stuttgarter Kickers,1. FC Schweinfurt 05,0,1
1974/1975 Süd,10,SV Darmstadt 98,1. FSV Mainz 05,1,2
1974/1975 Süd,10,SV Röchling Völklingen,VfR Wormatia 08 Worms,1,1
1974/1975 Süd,11,SpVgg Fürth,FC Augsburg,3,0
1974/1975 Süd,11,FC Homburg-Saar,1. FSV Mainz 05,3,2
1974/1975 Süd,11,VfR Wormatia 08 Worms,VfR Heilbronn,3,2
1974/1975 Süd,11,TSV 1860 Munich,SV Darmstadt 98,4,0
1974/1975 Süd,11,FC Bayern Hof,Borussia Neunkirchen,3,1
1974/1975 Süd,11,VfR Mannheim,Stuttgarter Kickers,2,4
1974/1975 Süd,11,FK Pirmasens,SV Röchling Völklingen,0,0
1974/1975 Süd,11,1. FC Saarbrücken,SpVgg Bayreuth,4,1
1974/1975 Süd,11,1. FC Schweinfurt 05,1. FC Nürnberg,1,0
1974/1975 Süd,11,Karlsruher SC,CHIO Waldhof 07,1,0
1974/1975 Süd,12,VfR Heilbronn,FC Homburg-Saar,1,1
1974/1975 Süd,12,Stuttgarter Kickers,SpVgg Fürth,2,0
1974/1975 Süd,12,SV Röchling Völklingen,FC Bayern Hof,1,1
1974/1975 Süd,12,CHIO Waldhof 07,FK Pirmasens,0,1
1974/1975 Süd,12,Borussia Neunkirchen,SV Darmstadt 98,3,2
1974/1975 Süd,12,SpVgg Bayreuth,VfR Mannheim,2,0
1974/1975 Süd,12,1. FC Schweinfurt 05,TSV 1860 Munich,2,1
1974/1975 Süd,12,VfR Wormatia 08 Worms,FC Augsburg,1,1
1974/1975 Süd,12,1. FC Nürnberg,Karlsruher SC,2,0
1974/1975 Süd,12,1. FSV Mainz 05,1. FC Saarbrücken,1,2
1974/1975 Süd,13,FC Bayern Hof,CHIO Waldhof 07,1,0
1974/1975 Süd,13,VfR Mannheim,1. FSV Mainz 05,2,5
1974/1975 Süd,13,SpVgg Fürth,SpVgg Bayreuth,1,1
1974/1975 Süd,13,Karlsruher SC,1. FC Schweinfurt 05,6,0
1974/1975 Süd,13,FK Pirmasens,1. FC Nürnberg,0,0
1974/1975 Süd,13,SV Darmstadt 98,SV Röchling Völklingen,3,2
1974/1975 Süd,13,1. FC Saarbrücken,VfR Heilbronn,4,1
1974/1975 Süd,13,FC Homburg-Saar,VfR Wormatia 08 Worms,4,0
1974/1975 Süd,13,TSV 1860 Munich,Borussia Neunkirchen,4,1
1974/1975 Süd,13,FC Augsburg,Stuttgarter Kickers,3,1
1974/1975 Süd,14,VfR Heilbronn,VfR Mannheim,0,0
1974/1975 Süd,14,SpVgg Bayreuth,Stuttgarter Kickers,0,0
1974/1975 Süd,14,VfR Wormatia 08 Worms,1. FC Saarbrücken,2,2
1974/1975 Süd,14,1. FC Schweinfurt 05,FK Pirmasens,3,1
1974/1975 Süd,14,FC Homburg-Saar,FC Augsburg,1,1
1974/1975 Süd,14,Karlsruher SC,TSV 1860 Munich,1,0
1974/1975 Süd,14,1. FC Nürnberg,FC Bayern Hof,6,2
1974/1975 Süd,14,CHIO Waldhof 07,SV Darmstadt 98,3,0
1974/1975 Süd,14,1. FSV Mainz 05,SpVgg Fürth,2,3
1974/1975 Süd,14,SV Röchling Völklingen,Borussia Neunkirchen,3,0
1974/1975 Süd,15,1. FC Saarbrücken,FC Homburg-Saar,2,3
1974/1975 Süd,15,FK Pirmasens,Karlsruher SC,2,1
1974/1975 Süd,15,SpVgg Fürth,VfR Heilbronn,1,3
1974/1975 Süd,15,SV Darmstadt 98,1. FC Nürnberg,1,0
1974/1975 Süd,15,FC Augsburg,SpVgg Bayreuth,3,0
1974/1975 Süd,15,Borussia Neunkirchen,CHIO Waldhof 07,2,2
1974/1975 Süd,15,VfR Mannheim,VfR Wormatia 08 Worms,4,0
1974/1975 Süd,15,Stuttgarter Kickers,1. FSV Mainz 05,2,2
1974/1975 Süd,15,TSV 1860 Munich,SV Röchling Völklingen,1,0
1974/1975 Süd,15,FC Bayern Hof,1. FC Schweinfurt 05,2,0
1974/1975 Süd,16,FC Homburg-Saar,VfR Mannheim,6,1
1974/1975 Süd,16,VfR Wormatia 08 Worms,SpVgg Fürth,2,0
1974/1975 Süd,16,CHIO Waldhof 07,SV Röchling Völklingen,4,0
1974/1975 Süd,16,1. FSV Mainz 05,SpVgg Bayreuth,3,0
1974/1975 Süd,16,1. FC Nürnberg,Borussia Neunkirchen,1,4
1974/1975 Süd,16,Karlsruher SC,FC Bayern Hof,2,0
1974/1975 Süd,16,FK Pirmasens,TSV 1860 Munich,3,3
1974/1975 Süd,16,1. FC Saarbrücken,FC Augsburg,2,2
1974/1975 Süd,16,VfR Heilbronn,Stuttgarter Kickers,4,2
1974/1975 Süd,16,1. FC Schweinfurt 05,SV Darmstadt 98,4,1
1974/1975 Süd,17,TSV 1860 Munich,CHIO Waldhof 07,3,0
1974/1975 Süd,17,FC Augsburg,1. FSV Mainz 05,0,0
1974/1975 Süd,17,FC Bayern Hof,FK Pirmasens,3,1
1974/1975 Süd,17,VfR Mannheim,1. FC Saarbrücken,0,5
1974/1975 Süd,17,SpVgg Fürth,FC Homburg-Saar,2,0
1974/1975 Süd,17,SV Röchling Völklingen,1. FC Nürnberg,1,1
1974/1975 Süd,17,SpVgg Bayreuth,VfR Heilbronn,2,0
1974/1975 Süd,17,SV Darmstadt 98,Karlsruher SC,3,2
1974/1975 Süd,17,Stuttgarter Kickers,VfR Wormatia 08 Worms,4,1
1974/1975 Süd,17,Borussia Neunkirchen,1. FC Schweinfurt 05,0,0
1974/1975 Süd,18,FC Homburg-Saar,Stuttgarter Kickers,2,1
1974/1975 Süd,18,1. FC Schweinfurt 05,SV Röchling Völklingen,4,3
1974/1975 Süd,18,FK Pirmasens,SV Darmstadt 98,5,1
1974/1975 Süd,18,Karlsruher SC,Borussia Neunkirchen,2,0
1974/1975 Süd,18,VfR Mannheim,FC Augsburg,1,1
1974/1975 Süd,18,VfR Wormatia 08 Worms,SpVgg Bayreuth,0,2
1974/1975 Süd,18,FC Bayern Hof,TSV 1860 Munich,4,2
1974/1975 Süd,18,1. FC Nürnberg,CHIO Waldhof 07,2,0
1974/1975 Süd,18,VfR Heilbronn,1. FSV Mainz 05,2,2
1974/1975 Süd,18,1. FC Saarbrücken,SpVgg Fürth,2,0
1974/1975 Süd,19,TSV 1860 Munich,1. FC Nürnberg,3,2
1974/1975 Süd,19,SpVgg Bayreuth,FC Homburg-Saar,3,0
1974/1975 Süd,19,SV Darmstadt 98,FC Bayern Hof,1,1
1974/1975 Süd,19,CHIO Waldhof 07,1. FC Schweinfurt 05,4,1
1974/1975 Süd,19,1. FSV Mainz 05,VfR Wormatia 08 Worms,3,2
1974/1975 Süd,19,SpVgg Fürth,VfR Mannheim,0,0
1974/1975 Süd,19,Borussia Neunkirchen,FK Pirmasens,3,0
1974/1975 Süd,19,Stuttgarter Kickers,1. FC Saarbrücken,2,0
1974/1975 Süd,19,FC Augsburg,VfR Heilbronn,5,0
1974/1975 Süd,19,SV Röchling Völklingen,Karlsruher SC,5,0
1974/1975 Süd,20,1. FC Schweinfurt 05,VfR Heilbronn,2,2
1974/1975 Süd,20,SV Röchling Völklingen,SpVgg Bayreuth,1,1
1974/1975 Süd,20,FC Bayern Hof,1. FSV Mainz 05,3,3
1974/1975 Süd,20,TSV 1860 Munich,VfR Wormatia 08 Worms,3,0
1974/1975 Süd,20,Karlsruher SC,FC Homburg-Saar,4,2
1974/1975 Süd,20,FK Pirmasens,SpVgg Fürth,2,1
1974/1975 Süd,20,SV Darmstadt 98,1. FC Saarbrücken,3,2
1974/1975 Süd,20,1. FC Nürnberg,FC Augsburg,2,2
1974/1975 Süd,20,CHIO Waldhof 07,Stuttgarter Kickers,3,0
1974/1975 Süd,20,Borussia Neunkirchen,VfR Mannheim,0,0
1974/1975 Süd,21,VfR Mannheim,SV Röchling Völklingen,2,0
1974/1975 Süd,21,VfR Heilbronn,CHIO Waldhof 07,0,0
1974/1975 Süd,21,1. FSV Mainz 05,1. FC Nürnberg,2,0
1974/1975 Süd,21,FC Augsburg,TSV 1860 Munich,2,3
1974/1975 Süd,21,1. FC Saarbrücken,FC Bayern Hof,2,1
1974/1975 Süd,21,Stuttgarter Kickers,SV Darmstadt 98,3,1
1974/1975 Süd,21,SpVgg Bayreuth,FK Pirmasens,4,1
1974/1975 Süd,21,FC Homburg-Saar,1. FC Schweinfurt 05,4,0
1974/1975 Süd,21,SpVgg Fürth,Borussia Neunkirchen,0,2
1974/1975 Süd,21,VfR Wormatia 08 Worms,Karlsruher SC,1,2
1974/1975 Süd,22,FC Bayern Hof,Stuttgarter Kickers,2,0
1974/1975 Süd,22,Borussia Neunkirchen,FC Augsburg,2,2
1974/1975 Süd,22,1. FC Schweinfurt 05,1. FC Saarbrücken,1,1
1974/1975 Süd,22,1. FC Nürnberg,FC Homburg-Saar,6,5
1974/1975 Süd,22,TSV 1860 Munich,VfR Mannheim,3,0
1974/1975 Süd,22,SV Röchling Völklingen,SpVgg Fürth,1,0
1974/1975 Süd,22,FK Pirmasens,VfR Wormatia 08 Worms,3,0
1974/1975 Süd,22,Karlsruher SC,SpVgg Bayreuth,5,1
1974/1975 Süd,22,CHIO Waldhof 07,1. FSV Mainz 05,2,1
1974/1975 Süd,22,SV Darmstadt 98,VfR Heilbronn,4,1
1974/1975 Süd,23,VfR Wormatia 08 Worms,1. FC Nürnberg,0,4
1974/1975 Süd,23,FC Homburg-Saar,FK Pirmasens,0,0
1974/1975 Süd,23,1. FSV Mainz 05,TSV 1860 Munich,1,3
1974/1975 Süd,23,SpVgg Fürth,CHIO Waldhof 07,2,0
1974/1975 Süd,23,VfR Heilbronn,FC Bayern Hof,1,2
1974/1975 Süd,23,1. FC Saarbrücken,Karlsruher SC,0,1
1974/1975 Süd,23,Stuttgarter Kickers,SV Röchling Völklingen,1,0
1974/1975 Süd,23,FC Augsburg,1. FC Schweinfurt 05,0,2
1974/1975 Süd,23,SpVgg Bayreuth,Borussia Neunkirchen,2,0
1974/1975 Süd,23,VfR Mannheim,SV Darmstadt 98,1,0
1974/1975 Süd,24,1. FC Schweinfurt 05,VfR Wormatia 08 Worms,0,0
1974/1975 Süd,24,SV Darmstadt 98,SpVgg Fürth,1,3
1974/1975 Süd,24,SV Röchling Völklingen,VfR Heilbronn,0,2
1974/1975 Süd,24,Borussia Neunkirchen,Stuttgarter Kickers,2,1
1974/1975 Süd,24,FC Bayern Hof,VfR Mannheim,2,0
1974/1975 Süd,24,CHIO Waldhof 07,FC Augsburg,5,0
1974/1975 Süd,24,Karlsruher SC,1. FSV Mainz 05,3,1
1974/1975 Süd,24,TSV 1860 Munich,FC Homburg-Saar,4,1
1974/1975 Süd,24,FK Pirmasens,1. FC Saarbrücken,3,2
1974/1975 Süd,24,1. FC Nürnberg,SpVgg Bayreuth,1,1
1974/1975 Süd,25,1. FC Saarbrücken,Borussia Neunkirchen,1,0
1974/1975 Süd,25,FC Augsburg,FK Pirmasens,3,3
1974/1975 Süd,25,FC Homburg-Saar,SV Darmstadt 98,3,2
1974/1975 Süd,25,1. FSV Mainz 05,SV Röchling Völklingen,1,0
1974/1975 Süd,25,VfR Wormatia 08 Worms,FC Bayern Hof,0,0
1974/1975 Süd,25,VfR Heilbronn,TSV 1860 Munich,1,1
1974/1975 Süd,25,Stuttgarter Kickers,1. FC Nürnberg,2,2
1974/1975 Süd,25,VfR Mannheim,1. FC Schweinfurt 05,1,1
1974/1975 Süd,25,SpVgg Bayreuth,CHIO Waldhof 07,2,1
1974/1975 Süd,25,SpVgg Fürth,Karlsruher SC,4,2
1974/1975 Süd,26,1. FC Nürnberg,VfR Heilbronn,2,1
1974/1975 Süd,26,FC Bayern Hof,FC Homburg-Saar,3,2
1974/1975 Süd,26,CHIO Waldhof 07,VfR Wormatia 08 Worms,1,0
1974/1975 Süd,26,FK Pirmasens,Stuttgarter Kickers,3,0
1974/1975 Süd,26,Karlsruher SC,VfR Mannheim,5,0
1974/1975 Süd,26,TSV 1860 Munich,1. FC Saarbrücken,1,0
1974/1975 Süd,26,SV Röchling Völklingen,FC Augsburg,4,2
1974/1975 Süd,26,SV Darmstadt 98,SpVgg Bayreuth,4,1
1974/1975 Süd,26,1. FC Schweinfurt 05,SpVgg Fürth,0,0
1974/1975 Süd,26,Borussia Neunkirchen,1. FSV Mainz 05,1,1
1974/1975 Süd,27,VfR Wormatia 08 Worms,SV Darmstadt 98,0,1
1974/1975 Süd,27,FC Homburg-Saar,Borussia Neunkirchen,3,1
1974/1975 Süd,27,1. FC Saarbrücken,SV Röchling Völklingen,2,0
1974/1975 Süd,27,VfR Heilbronn,Karlsruher SC,1,0
1974/1975 Süd,27,FC Augsburg,FC Bayern Hof,1,2
1974/1975 Süd,27,1. FSV Mainz 05,FK Pirmasens,1,2
1974/1975 Süd,27,SpVgg Fürth,1. FC Nürnberg,3,2
1974/1975 Süd,27,VfR Mannheim,CHIO Waldhof 07,1,2
1974/1975 Süd,27,SpVgg Bayreuth,1. FC Schweinfurt 05,1,4
1974/1975 Süd,27,Stuttgarter Kickers,TSV 1860 Munich,1,0
1974/1975 Süd,28,FK Pirmasens,VfR Heilbronn,8,0
1974/1975 Süd,28,Borussia Neunkirchen,VfR Wormatia 08 Worms,1,0
1974/1975 Süd,28,Karlsruher SC,Stuttgarter Kickers,2,1
1974/1975 Süd,28,TSV 1860 Munich,SpVgg Fürth,1,0
1974/1975 Süd,28,SV Röchling Völklingen,FC Homburg-Saar,0,0
1974/1975 Süd,28,1. FC Schweinfurt 05,1. FSV Mainz 05,0,0
1974/1975 Süd,28,SV Darmstadt 98,FC Augsburg,2,0
1974/1975 Süd,28,1. FC Nürnberg,VfR Mannheim,5,0
1974/1975 Süd,28,FC Bayern Hof,SpVgg Bayreuth,0,0
1974/1975 Süd,28,CHIO Waldhof 07,1. FC Saarbrücken,1,1
1974/1975 Süd,29,VfR Wormatia 08 Worms,SV Röchling Völklingen,3,1
1974/1975 Süd,29,SpVgg Fürth,FC Bayern Hof,0,0
1974/1975 Süd,29,FC Homburg-Saar,CHIO Waldhof 07,1,1
1974/1975 Süd,29,1. FSV Mainz 05,SV Darmstadt 98,1,0
1974/1975 Süd,29,SpVgg Bayreuth,TSV 1860 Munich,2,1
1974/1975 Süd,29,1. FC Saarbrücken,1. FC Nürnberg,2,1
1974/1975 Süd,29,Karlsruher SC,FC Augsburg,2,0
1974/1975 Süd,29,VfR Heilbronn,Borussia Neunkirchen,3,0
1974/1975 Süd,29,1. FC Schweinfurt 05,Stuttgarter Kickers,3,2
1974/1975 Süd,29,VfR Mannheim,FK Pirmasens,2,0
1974/1975 Süd,30,1. FSV Mainz 05,FC Homburg-Saar,2,5
1974/1975 Süd,30,SpVgg Bayreuth,1. FC Saarbrücken,2,2
1974/1975 Süd,30,SV Darmstadt 98,TSV 1860 Munich,1,2
1974/1975 Süd,30,1. FC Nürnberg,1. FC Schweinfurt 05,4,0
1974/1975 Süd,30,Borussia Neunkirchen,FC Bayern Hof,2,4
1974/1975 Süd,30,CHIO Waldhof 07,Karlsruher SC,1,3
1974/1975 Süd,30,SV Röchling Völklingen,FK Pirmasens,2,0
1974/1975 Süd,30,FC Augsburg,SpVgg Fürth,2,0
1974/1975 Süd,30,VfR Heilbronn,VfR Wormatia 08 Worms,1,0
1974/1975 Süd,30,Stuttgarter Kickers,VfR Mannheim,1,0
1974/1975 Süd,31,FC Homburg-Saar,VfR Heilbronn,4,0
1974/1975 Süd,31,SpVgg Fürth,Stuttgarter Kickers,2,2
1974/1975 Süd,31,FK Pirmasens,CHIO Waldhof 07,2,1
1974/1975 Süd,31,TSV 1860 Munich,1. FC Schweinfurt 05,1,3
1974/1975 Süd,31,FC Bayern Hof,SV Röchling Völklingen,2,1
1974/1975 Süd,31,FC Augsburg,VfR Wormatia 08 Worms,3,3
1974/1975 Süd,31,VfR Mannheim,SpVgg Bayreuth,1,5
1974/1975 Süd,31,Karlsruher SC,1. FC Nürnberg,1,1
1974/1975 Süd,31,1. FC Saarbrücken,1. FSV Mainz 05,2,2
1974/1975 Süd,31,SV Darmstadt 98,Borussia Neunkirchen,3,0
1974/1975 Süd,32,SV Röchling Völklingen,SV Darmstadt 98,2,2
1974/1975 Süd,32,1. FC Nürnberg,FK Pirmasens,1,1
1974/1975 Süd,32,VfR Heilbronn,1. FC Saarbrücken,4,4
1974/1975 Süd,32,VfR Wormatia 08 Worms,FC Homburg-Saar,2,1
1974/1975 Süd,32,SpVgg Bayreuth,SpVgg Fürth,2,0
1974/1975 Süd,32,CHIO Waldhof 07,FC Bayern Hof,1,0
1974/1975 Süd,32,1. FC Schweinfurt 05,Karlsruher SC,3,0
1974/1975 Süd,32,Stuttgarter Kickers,FC Augsburg,2,0
1974/1975 Süd,32,Borussia Neunkirchen,TSV 1860 Munich,1,2
1974/1975 Süd,32,1. FSV Mainz 05,VfR Mannheim,1,1
1974/1975 Süd,33,Stuttgarter Kickers,SpVgg Bayreuth,2,0
1974/1975 Süd,33,VfR Mannheim,VfR Heilbronn,1,3
1974/1975 Süd,33,FC Bayern Hof,1. FC Nürnberg,3,0
1974/1975 Süd,33,TSV 1860 Munich,Karlsruher SC,1,1
1974/1975 Süd,33,FC Augsburg,FC Homburg-Saar,1,0
1974/1975 Süd,33,Borussia Neunkirchen,SV Röchling Völklingen,1,2
1974/1975 Süd,33,SpVgg Fürth,1. FSV Mainz 05,1,0
1974/1975 Süd,33,SV Darmstadt 98,CHIO Waldhof 07,5,1
1974/1975 Süd,33,1. FC Saarbrücken,VfR Wormatia 08 Worms,0,1
1974/1975 Süd,33,FK Pirmasens,1. FC Schweinfurt 05,4,1
1974/1975 Süd,34,VfR Heilbronn,SpVgg Fürth,0,1
1974/1975 Süd,34,VfR Wormatia 08 Worms,VfR Mannheim,3,1
1974/1975 Süd,34,SpVgg Bayreuth,FC Augsburg,2,1
1974/1975 Süd,34,1. FC Schweinfurt 05,FC Bayern Hof,2,3
1974/1975 Süd,34,1. FC Nürnberg,SV Darmstadt 98,3,2
1974/1975 Süd,34,1. FSV Mainz 05,Stuttgarter Kickers,1,0
1974/1975 Süd,34,Karlsruher SC,FK Pirmasens,5,0
1974/1975 Süd,34,CHIO Waldhof 07,Borussia Neunkirchen,2,2
1974/1975 Süd,34,SV Röchling Völklingen,TSV 1860 Munich,3,1
